Customer,CustomerName,CustomerFullName,BPCustomerName,BPCustomerFullName,CreatedByUser,CreationDate,AddressID,CustomerClassification,VATRegistration,CustomerAccountGroup,AuthorizationGroup,DeliveryIsBlocked,PostingIsBlocked,BillingIsBlockedForCustomer,OrderIsBlockedForCustomer,InternationalLocationNumber1,IsOneTimeAccount,TaxJurisdiction,Industry,TaxNumberType,TaxNumber1,TaxNumber2,TaxNumber3,TaxNumber4,TaxNumber5,TaxNumber6,CustomerCorporateGroup,Supplier,NielsenRegion,IndustryCode1,IndustryCode2,IndustryCode3,IndustryCode4,IndustryCode5,Country,OrganizationBPName1,OrganizationBPName2,CityName,PostalCode,StreetName,SortField,FaxNumber,BR_SUFRAMACode,Region,TelephoneNumber1,TelephoneNumber2,AlternativePayerAccount,DataMediumExchangeIndicator,VATLiability,IsBusinessPurposeCompleted,ResponsibleType,FiscalAddress,NFPartnerIsNaturalPerson,DeletionIndicator,Language,TradingPartner,DeliveryDateTypeRule,ExpressTrainStationName,TrainStationName,InternationalLocationNumber2,InternationalLocationNumber3,CityCode,County,CustomerHasUnloadingPoint,CustomerWorkingTimeCalendar,IsCompetitor,TaxInvoiceRepresentativeName,BusinessType,IndustryType,TW_CollvBillingIsSupported,AlternativePayeeIsAllowed,FreeDefinedAttribute01,FreeDefinedAttribute02,FreeDefinedAttribute03,FreeDefinedAttribute04,FreeDefinedAttribute05,FreeDefinedAttribute06,FreeDefinedAttribute07,FreeDefinedAttribute08,FreeDefinedAttribute09,FreeDefinedAttribute10,PaymentReason,CustomerConditionGroup1,CustomerConditionGroup2,CustomerConditionGroup3,CustomerConditionGroup4,CustomerConditionGroup5,IsSalesProspect,PaymentIsBlockedForCustomer,IsConsumer,DataControllerSet,DataController1,DataController2,DataController3,DataController4,DataController5,DataController6,DataController7,DataController8,DataController9,DataController10,BusinessPartnerName1,BusinessPartnerName2,BusinessPartnerName3,BusinessPartnerName4,BPAddrCityName,BPAddrStreetName,AddressSearchTerm1,AddressSearchTerm2,DistrictName,POBoxDeviatingCityName,BusinessPartnerFormOfAddress,BR_ICMSTaxPayerType
0000000286,Mir Italia,Mr. Mir Italia/33333 Dorf,Mir Italia,Mir Italia,LOSEMANNK,2016-03-15,0000029638,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IT,Mir Italia,,Dorf,33333,,GS,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Mir Italia,,,,Dorf,,GS,,,,0002,
0000000287,es, es/11111 es,es,es,DOROSHENKO,2016-03-15,0000029648,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,ES,es,,es,11111,,ES,,,,,,,,false,,,,true,false,ES,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,es,,,,es,,ES,,,,,
0000000289,Contact Person,Mr. Contact Person/201203 Shanghai,Contact Person,Contact Person,GANGADHARARO,2016-03-16,0000029652,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CN,Contact Person,,Shanghai,201203,123,CONTACT PE,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Contact Person,,,,Shanghai,123,CONTACT PERSON,,,,0002,
0000000291,New Corp, New Corp/201203 Shanghai,New Corp,New Corp,GANGADHARARO,2016-03-16,0000029654,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CN,New Corp,,Shanghai,201203,123,NEW CORP,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,New Corp,,,,Shanghai,123,NEW CORP,,,,,
0000000292,x, x/12345 City,x,x,ZHANGBY,2016-03-17,0000029657,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,ES,x,,City,12345,,JO,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,x,,,,City,,JO,,,,,
0000000300,CCC1,Company CCC1/111111 shanghai,CCC1,CCC1,LUOMAN,2016-03-17,0000029659,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,CN,CCC1,,shanghai,111111,,CCC1,,,,,,,,false,,,,false,false,ZH,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,CCC1,,,,shanghai,,CCC1,CCC1,,,0003,
0000000307,Test Payer,Company Test Payer/09999999 ddddddd,Test Payer,Test Payer,C5232733,2016-03-18,0000029686,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,Test Payer,,ddddddd,09999999,,TEST,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test Payer,,,,ddddddd,,TEST,PAYER,,,0003,
0000000308,recption,Company recption/09999999 ddddddd,recption,recption,C5232733,2016-03-18,0000029688,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,recption,,ddddddd,09999999,,TEST,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,recption,,,,ddddddd,,TEST,REC,,,0003,
0000000309,Indian Customer 01,Mr. Indian Customer 01/560100 Bangalore,Indian Customer 01,Indian Customer 01,C5232753,2016-03-18,0000029713,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Indian Customer 01,,Bangalore,560100,,TTTT,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Indian Customer 01,,,,Bangalore,,TTTT,,,,0002,
0000000310,Indian Customer 01,Company Indian Customer 01/560066 Mumbai,Indian Customer 01,Indian Customer 01,C5232753,2016-03-18,0000029715,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Indian Customer 01,,Mumbai,560066,,TTTT,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Indian Customer 01,,,,Mumbai,,TTTT,,,,0003,
0000000311,cc1, cc1/560066 bangalore,cc1,cc1,MANCHANDAM,2016-03-21,0000029724,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,cc1,,bangalore,560066,,CC1,,,,,,,,false,,,,false,false,EN,,,32,32,00000,0,,,false,,true,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,cc1,,,,bangalore,,CC1,,,,,
0000000313,Nestle_US,Company Nestle_US/20100 NewYork,Nestle_US,Nestle_US,I071088,2016-03-21,0000029728,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,US,Nestle_US,,NewYork,20100,1121 wallstreet,NESTLE,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Nestle_US,,,,NewYork,wallstreet,NESTLE,,,,0003,
0000000317,SecureHome PLC,Company SecureHome PLC/20100 NewYork,SecureHome PLC,SecureHome PLC,I071088,2016-03-22,0000029765,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,US,SecureHome PLC,,NewYork,20100,1001 WALLSTREET,NESTLE,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,SecureHome PLC,,,,NewYork,WALLSTREET,NESTLE,,,,0003,
0000000319,Claus, Claus/12345 Ort,Claus,Claus,FRETZ,2016-03-23,0000029828,,,DEBI,DPP,,false,,,0000000,false,,,,,,,,,,,,01,,,,,,DE,Claus,,Ort,12345,Testweg 1,CLAUS,,,,,,,,false,true,,,false,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Claus,,,,Ort,Testweg,CLAUS,FLCU01,,,,
0000000326,JP_PAYER1, JP_PAYER1/12345678 Tokyo,JP_PAYER1,JP_PAYER1,LUORI,2016-03-28,0000029864,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_PAYER1,,Tokyo,12345678,,JP,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_PAYER1,,,,Tokyo,,JP,,,,,
0000000328,aaa,Company aaa/12345678 y,aaa,aaa,LUORI,2016-03-28,0000029871,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,aaa,,y,12345678,,JP,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,aaa,,,,y,,JP,,,,0003,
0000000330,TESt10000, TESt10000/560066 Bangalore,TESt10000,TESt10000,MISHRASAK,2016-03-28,0000029876,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,TESt10000,,Bangalore,560066,10,TEST100000,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,TESt10000,,,,Bangalore,10,TEST100000,,,,,
0000000331,JP_SPAYER1,Company JP_SPAYER1/12345678 Tokyo,JP_SPAYER1,JP_SPAYER1,LUORI,2016-03-29,0000029882,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_SPAYER1,,Tokyo,12345678,,JP,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_SPAYER1,,,,Tokyo,,JP,,,,0003,
0000000332,JP_SCUS1,Company JP_SCUS1/12345678 Tokyo,JP_SCUS1,JP_SCUS1,LUORI,2016-03-29,0000029884,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_SCUS1,,Tokyo,12345678,,JP,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_SCUS1,,,,Tokyo,,JP,,,,0003,
0000000333,JP_SCUS2,Company JP_SCUS2/12345678 Tokyo,JP_SCUS2,JP_SCUS2,LUORI,2016-03-29,0000029888,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,JP_SCUS2,,Tokyo,12345678,,JP,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,JP_SCUS2,,,,Tokyo,,JP,,,,0003,
0000000334,International Trade FCCP QKZ,Company International Trade FCCP QKZ/47906 Lafayette,International Trade FCCP QKZ,International Trade FCCP QKZ,SFINTESTER,2016-03-29,0000029914,01,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,International Trade FCCP QKZ,,Lafayette,47906,4137 Capitol Avenue,IDES DE,,,02,7655030941-890,23345,,,false,,05,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,International Trade FCCP QKZ,,,,Lafayette,4137 Capitol Avenue,IDES DE,,,,0003,
0000000335,International Trade US,Company International Trade US/20100 NewYork,International Trade US,International Trade US,SFINTESTER,2016-03-29,0000029918,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,US,International Trade US,,NewYork,20100,39 Washington Street,ADIDAS,600569874,,,600565448,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,International Trade US,,,,NewYork,Washington Street,ADIDAS,,NewYork,,0003,
0000000336,tesf,Company tesf/09999999 ddddddd,tesf,tesf,C5232733,2016-03-30,0000029926,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,tesf,,ddddddd,09999999,,TEST,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,tesf,,,,ddddddd,,TEST,,,,0003,
0000000337,Test Dump1,Company Test Dump1/560037 Bangalore,Test Dump1,Test Dump1,C5230485,2016-03-30,0000029928,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,IN,Test Dump1,,Bangalore,560037,,PLANT,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Test Dump1,,,,Bangalore,,PLANT,,,,0003,
0000000338,A Bike_buyer, A Bike_buyer/69190 Walldorf,A Bike_buyer,A Bike_buyer,SERR,2016-03-31,0000029949,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,A Bike_buyer,,Walldorf,69190,,BIKE,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,A Bike_buyer,,,,Walldorf,,BIKE,,,,,
0000000339,Bike_buyer, Bike_buyer/69190 Walldorf,Bike_buyer,Bike_buyer,SERR,2016-03-31,0000029953,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Bike_buyer,,Walldorf,69190,,BIKE,,,,,,,,false,,,,true,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Bike_buyer,,,,Walldorf,,BIKE,,,,,
0000000341,Grunewald,Company Grunewald/20100 SHANGHAI,Grunewald,Grunewald,I071088,2016-04-12,0000030096,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Grunewald,,SHANGHAI,20100,CHENHUI 1001,FIT,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Grunewald,,,,SHANGHAI,CHENHUI,FIT,,,,0003,
0000000346,Claus Dummy, ClausDummy/12345 city,Claus Dummy,Claus Dummy,FRETZ_DPP,2016-04-18,0000030198,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Claus,Dummy,city,12345,street 1,CLAUS,,,,,,,,false,,,,false,false,DE,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Claus,Dummy,,,city,street,CLAUS,DUMMY,,,,
0000000352,zf-payer,Company zf-payer/12345678 tokyo,zf-payer,zf-payer,KIMMEY,2016-04-19,0000030228,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,zf-payer,,tokyo,12345678,,INVSUM,,,,,,,,false,,,,false,false,JA,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,zf-payer,,,,tokyo,,INVSUM,,,,0003,
0000000354,payer for invoice summary test,Company payer for invoice summary test/12345678 test,payer for invoice summary test,payer for invoice summary test,KIMMEY,2016-04-21,0000030278,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,payer for invoice summary test,,test,12345678,,MYKIM,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,payer for invoice summary test,,,,test,,MYKIM,,,,0003,
0000000355,receipt,Company receipt/11111111 tokyo,receipt,receipt,KIMMEY,2016-04-21,0000030280,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,receipt,,tokyo,11111111,,MYKIM,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,receipt,,,,tokyo,,MYKIM,,,,0003,
0000000356,test,Company test/22222222 kyoto,test,test,KIMMEY,2016-04-21,0000030282,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,JP,test,,kyoto,22222222,,MYKIM,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,test,,,,kyoto,,MYKIM,,,,0003,
0000000367,Theo Test, Theo Test/23966 Wismar,Theo Test,Theo Test,SCHULZMARL,2016-04-26,0000030322,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Theo Test,,Wismar,23966,,MK,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Theo Test,,,,Wismar,,MK,,,,,
0000000368,vyxcvyxcv, vyxcvyxcv/12345 dasdasd,vyxcvyxcv,vyxcvyxcv,RANDSCHAU,2016-04-26,0000030323,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,ES,vyxcvyxcv,,dasdasd,12345,,XCVYXCVYXC,,,,,,,,false,,,,false,false,AR,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,vyxcvyxcv,,,,dasdasd,,XCVYXCVYXCV,,,,,
0000000369,Schnurz, Schnurz/12345 e,Schnurz,Schnurz,NITSCHU,2016-04-26,0000030325,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Schnurz,,e,12345,,NITSCHU,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Schnurz,,,,e,,NITSCHU,,,,,
0000000370,es, es/11111111 es,es,es,DOROSHENKO,2016-04-26,0000030329,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,PT,es,,es,11111111,,ES,,,,,,,,false,,,,true,false,ES,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,es,,,,es,,ES,,,,,
0000000371,FIT function test,Company FITfunction test/20010 SHANGHAI,FIT function test,FIT function test,I071088,2016-04-26,0000030331,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,FIT,function test,SHANGHAI,20010,chenhui road 1001,FIT,6107-7666,,,6108-3232,861366662323,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,FIT,function test,,,SHANGHAI,chenhui road,FIT,,,,0003,
0000000372,Business Partner 3,Company Business Partner 3/69190 Walldorf,Business Partner 3,Business Partner 3,JAENSCHK,2016-04-27,0000030345,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 3,,Walldorf,69190,Hauptstrasse 18,MH,,,08,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 3,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000375,Business Partner 4,Company Business Partner 4/69190 Walldorf,Business Partner 4,Business Partner 4,JAENSCHK,2016-04-27,0000030347,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 4,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 4,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000376,Business Partner 5,Company Business Partner 5/69190 Walldorf,Business Partner 5,Business Partner 5,JAENSCHK,2016-04-27,0000030351,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 5,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 5,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000377,Business Partner 6,Company Business Partner 6/69190 Walldorf,Business Partner 6,Business Partner 6,JAENSCHK,2016-04-27,0000030355,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 6,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 6,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000378,Business Partner 7,Company Business Partner 7/69190 Walldorf,Business Partner 7,Business Partner 7,JAENSCHK,2016-04-27,0000030357,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 7,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 7,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000379,Business Partner 2 Can factory,Company Business Partner 2 Can factory/69190 Walldorf,Business Partner 2 Can factory,Business Partner 2 Can factory,JAENSCHK,2016-04-27,0000030359,02,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 2 Can factory,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 2 Can factory,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000380,Business Partner 2 Espania,Company Business Partner 2 Espania/69190 Walldorf,Business Partner 2 Espania,Business Partner 2 Espania,JAENSCHK,2016-04-27,0000030361,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 2 Espania,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 2 Espania,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000381,SAP Canada,Company SAP Canada/69190 Walldorf,SAP Canada,SAP Canada,JAENSCHK,2016-04-27,0000030363,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,SAP Canada,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,SAP Canada,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000382,SAP LABS Research,Company SAP LABS Research/69190 Walldorf,SAP LABS Research,SAP LABS Research,JAENSCHK,2016-04-27,0000030365,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,SAP LABS Research,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,SAP LABS Research,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000383,SAP France,Company SAP France/69190 Walldorf,SAP France,SAP France,JAENSCHK,2016-04-27,0000030367,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,SAP France,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,SAP France,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000384,SAP United States of America,Company SAP United States of America/69190 Walldorf,SAP United States of America,SAP United States of America,JAENSCHK,2016-04-27,0000030369,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,SAP United States of America,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,SAP United States of America,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000385,Business Partner 7 (move to Canada),Company Business Partner 7(move to Canada)/69190 Walldorf,Business Partner 7 (move to Canada),Business Partner 7 (move to Canada),JAENSCHK,2016-04-27,0000030371,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 7,(move to Canada),Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 7,(move to Canada),,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000386,Business Partner 7 Deutschland,Company Business Partner 7 Deutschland/69190 Walldorf,Business Partner 7 Deutschland,Business Partner 7 Deutschland,JAENSCHK,2016-04-27,0000030373,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 7 Deutschland,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 7 Deutschland,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000387,Business Partner 7 Italia,Company Business Partner 7 Italia/69190 Walldorf,Business Partner 7 Italia,Business Partner 7 Italia,JAENSCHK,2016-04-27,0000030375,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 7 Italia,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 7 Italia,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000388,Business Partner 7 Namibia,Company Business Partner 7 Namibia/69190 Walldorf,Business Partner 7 Namibia,Business Partner 7 Namibia,JAENSCHK,2016-04-27,0000030377,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 7 Namibia,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 7 Namibia,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000389,Business Partner 7 United States,Company Business Partner 7 United States/69190 Walldorf,Business Partner 7 United States,Business Partner 7 United States,JAENSCHK,2016-04-27,0000030379,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,Business Partner 7 United States,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,Business Partner 7 United States,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
0000000390,SAP Global,Company SAP Global/69190 Walldorf,SAP Global,SAP Global,JAENSCHK,2016-04-27,0000030381,,,DEBI,,,false,,,0000000,false,,,,,,,,,,,,,,,,,,DE,SAP Global,,Walldorf,69190,Hauptstrasse 18,MH,,,,,,,,false,,,,false,false,EN,,,,,00000,0,,,false,,false,,,,false,false,,,,,,,,,,,,,,,,,false,false,false,,,,,,,,,,,,SAP Global,,,,Walldorf,Hauptstrasse,MH,HRY,,,0003,
